case_id,assignmentdate_238D,assignmentdate_4527235D,assignmentdate_4955616D,birthdate_574D,contractssum_5085716L,dateofbirth_337D,dateofbirth_342D,days120_123L,days180_256L,days30_165L,days360_512L,days90_310L,description_5085714M,education_1103M,education_88M,firstquarter_103L,for3years_128L,for3years_504L,for3years_584L,formonth_118L,formonth_206L,formonth_535L,forquarter_1017L,forquarter_462L,forquarter_634L,fortoday_1092L,forweek_1077L,forweek_528L,forweek_601L,foryear_618L,foryear_818L,foryear_850L,fourthquarter_440L,maritalst_385M,maritalst_893M,numberofqueries_373L,pmtaverage_3A,pmtaverage_4527227A,pmtaverage_4955615A,pmtcount_4527229L,pmtcount_4955617L,pmtcount_693L,pmtscount_423L,pmtssum_45A,requesttype_4525192L,responsedate_1012D,responsedate_4527233D,responsedate_4917613D,riskassesment_302T,riskassesment_940T,secondquarter_766L,thirdquarter_1082L
1062,,,,1970-06-01,,1970-06-01,,0.0,1.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,1.0,,,,,,,6.0,4738.6,,2019-01-28,,,,,1.0,3.0
1063,,,,1991-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,7.0,7742.56,,2019-01-17,,,,,,
1064,,,,1992-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,1.0,48.542004,,2019-01-28,,,,,,
1065,,,,1995-05-01,,1995-05-01,,2.0,2.0,2.0,4.0,2.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,4.0,,,,,,,5.0,10545.2,,2019-01-28,,,,,2.0,5.0
1066,2017-11-17,,,1959-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,3186.3667,,,,,6.0,,,,2019-01-28,,,,,,
1067,,,,1975-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,3.0,5736.2,,2019-01-28,,,,,,
1068,,,,1978-03-01,,1978-03-01,,5.0,7.0,2.0,8.0,4.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,8.0,,,,,,,5.0,3143.0,,2019-01-28,,,,,1.0,2.0
1069,,,,1994-04-01,,1994-04-01,,21.0,21.0,5.0,25.0,19.0,a55475b1,a55475b1,a55475b1,7.0,,,,,,,,,,,,,,,,,17.0,a55475b1,a55475b1,25.0,,,,,,,7.0,19849.17,,2019-01-17,,,,,4.0,2.0
1070,1995-06-02,,,1945-05-01,,1945-05-01,,0.0,1.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,2.0,4947.8667,,,,,6.0,,,,2019-01-28,,,,,1.0,1.0
1071,,,,1984-07-01,,1984-07-01,,2.0,2.0,0.0,2.0,2.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,2.0,,,,,,,3.0,1997.4,,2019-01-28,,,,,0.0,0.0
1072,2006-05-10,,,1953-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7102.3335,,,,,6.0,,,,2019-01-28,,,,,,
1073,2013-07-26,,,1956-03-01,,1956-03-01,,3.0,3.0,1.0,7.0,2.0,a55475b1,6b2ae0fa,a55475b1,5.0,,,,,,,,,,,,,,,,,2.0,a7fcb6e5,a55475b1,7.0,6259.8003,,,,,8.0,,,,2019-01-28,,,,,2.0,2.0
1075,,,,1994-10-01,,1994-10-01,,8.0,12.0,2.0,15.0,6.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,12.0,a55475b1,a55475b1,15.0,,,,,,,12.0,14908.322,,2019-01-28,,,,,2.0,6.0
1076,2018-03-22,,,1955-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,12494.101,,,,,6.0,,,,2019-01-28,,,,,,
1077,2005-02-17,,,1946-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,8727.101,,,,,6.0,,,,2019-01-28,,,,,,
1078,,,,1972-04-01,,1972-04-01,,1.0,1.0,1.0,2.0,1.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a7fcb6e5,a55475b1,2.0,,,,,,,6.0,13594.58,,2019-01-28,,,,,0.0,0.0
1079,,,,1982-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,9846.601,,2019-01-28,,,,,,
1080,2016-05-18,,,1958-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,5343.0,,,,,5.0,,,,2019-01-28,,,,,,
1081,,,,1962-04-01,,1962-04-01,,2.0,4.0,0.0,4.0,2.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,4.0,,,,,,,5.0,6000.0,,2019-01-28,,,,,0.0,2.0
1082,2017-11-03,,,1954-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,1365.5668,,,,,6.0,,,,2019-01-28,,,,,,
1083,,,,1972-02-01,,1972-02-01,,4.0,7.0,2.0,15.0,2.0,a55475b1,6b2ae0fa,a55475b1,12.0,,,,,,,,,,,,,,,,,6.0,3439d993,a55475b1,15.0,,,,,,,8.0,4828.8003,,2019-01-28,,,20% - 25%,-0.69740814,2.0,7.0
1084,,,,1979-12-01,,1979-12-01,,2.0,4.0,0.0,5.0,1.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,2.0,a7fcb6e5,a55475b1,5.0,,,,,,,6.0,3960.4001,,2019-01-28,,,,,4.0,3.0
1085,2012-04-26,,,1954-03-01,,1954-03-01,,4.0,4.0,2.0,5.0,2.0,a55475b1,a55475b1,a55475b1,6.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,5.0,6828.3667,,,,,6.0,,,,2019-01-28,,,,,0.0,2.0
1086,,,,1968-10-01,,1968-10-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,0.0,,,,,,,6.0,9830.8,,2019-01-28,,,,,0.0,0.0
1087,,,,1994-10-01,,1994-10-01,,4.0,4.0,0.0,8.0,4.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,4.0,3439d993,a55475b1,8.0,,,,,,,7.0,11834.036,,2019-01-28,,,8% - 11%,-0.09758947,5.0,0.0
1088,,,,1990-08-01,,1990-08-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,1.0,,,,,,,5.0,4905.8003,,2019-01-28,,,,,0.0,0.0
1089,2017-06-16,,,1959-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,5434.067,,,,,6.0,,,,2019-01-26,,,,,,
1090,,,,1994-10-01,,1994-10-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,8.0,7217.886,,2019-01-28,,,,,0.0,0.0
1091,,,,1976-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,18.0,8139.79,,2019-01-28,,,3% - 4%,0.78909904,,
1092,,,,1965-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,12.0,8700.0,,2019-01-28,,,3% - 4%,0.68478274,,
1093,,,,1985-11-01,,1985-11-01,,0.0,0.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,2.0,,,,,,,5.0,7160.2,,2019-01-28,,,,,2.0,2.0
1094,,,,1957-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,4.0,8700.0,,2019-01-28,,,,,,
1095,2018-01-15,,,1955-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,3300.2668,,,,,6.0,,,,2019-01-28,,,,,,
1096,,,,1977-01-01,,1977-01-01,,0.0,0.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,2.0,,,,,,,7.0,6891.8003,,2019-01-28,,,,,2.0,0.0
1097,2018-12-05,,,1960-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,2056.8335,,,,,2.0,,,,2019-01-28,,,,,,
1098,2017-04-18,,,1954-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6691.3667,,,,,6.0,,,,2019-01-28,,,,,,
1099,,,,1995-11-01,,1995-11-01,,6.0,6.0,3.0,10.0,5.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,6.0,a55475b1,a55475b1,10.0,,,,,,,5.0,4836.2,,2019-01-28,,,,,2.0,0.0
1100,,,,1979-05-01,,1979-05-01,,2.0,5.0,0.0,13.0,0.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,13.0,,,,,,,6.0,9216.232,,2019-01-28,,,,,1.0,10.0
1101,,,,1995-01-01,,1995-01-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,1.0,242.6,,2019-01-28,,,,,0.0,2.0
1102,,,,1996-07-01,,1996-07-01,,3.0,8.0,0.0,10.0,3.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,10.0,,,,,,,8.0,8480.0,,2019-01-28,,,,,0.0,7.0
1103,2018-10-28,,,1960-04-01,,1960-04-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,6566.3335,,,,,3.0,,,,2019-01-28,,,,,0.0,0.0
1104,1995-04-18,,,1950-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7141.1665,,,,,6.0,,,,2019-01-28,,,,,,
1105,,,,1990-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,3.0,3952.4001,,2019-01-28,,,,,,
1106,,,,1987-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,7.0,5300.0,,2019-01-28,,,,,,
1107,,,,1955-06-01,,1955-06-01,,2.0,2.0,2.0,2.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,2.0,,,,,,,,,,2019-01-28,,,,,1.0,0.0
1108,,,,1959-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,19798.908,,2019-01-28,,,,,,
1109,,,,1995-05-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,7.0,9454.4,,2019-01-28,,,,,,
1110,,,,1956-05-01,,1956-05-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,4.0,10210.937,,2019-01-28,,,,,0.0,0.0
1111,2015-09-03,,,1957-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,14285.567,,,,,6.0,,,,2019-01-28,,,,,,
1112,2015-01-27,,,1952-01-01,,1952-01-01,,2.0,2.0,2.0,2.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,2.0,7869.1665,,,,,6.0,,,,2019-01-28,,,,,0.0,0.0
1113,2018-08-02,,,1960-02-01,,1960-02-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a7fcb6e5,a55475b1,0.0,7930.1665,,,,,5.0,,,,2019-01-28,,,,,0.0,1.0
1114,,,,1980-08-01,,1980-08-01,,2.0,4.0,1.0,4.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,4.0,,,,,,,6.0,5712.0,,2019-01-28,,,,,0.0,3.0
1115,,,,1977-07-01,,1977-07-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,1.0,,,,,,,6.0,10087.57,,2019-01-28,,,,,2.0,2.0
1116,2015-11-12,,,1957-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6771.1,,,,,6.0,,,,2019-01-28,,,,,,
1117,,,,1991-03-01,,1991-03-01,,1.0,1.0,1.0,1.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,1.0,,,,,,,6.0,7749.4062,,2019-01-28,,,,,0.0,0.0
1119,,,,1973-05-01,,1973-05-01,,3.0,4.0,2.0,6.0,3.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,4.0,3439d993,a55475b1,6.0,,,,,,,6.0,10245.0,,2019-01-28,,,,,4.0,4.0
1120,,,,1956-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,1.0,20.0,,2019-01-28,,,,,,
1121,,,,1983-09-01,,1983-09-01,,2.0,6.0,1.0,7.0,2.0,a55475b1,39a0853f,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,7.0,,,,,,,12.0,20208.0,,2019-01-28,,,,,1.0,4.0
1123,,,,1995-09-01,,1995-09-01,,8.0,9.0,2.0,9.0,6.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,7.0,a55475b1,a55475b1,9.0,,,,,,,3.0,2082.2,,2019-01-28,,,,,0.0,1.0
1124,2015-12-19,,,1957-10-01,,1957-10-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,1.0,13529.433,,,,,6.0,,,,2019-01-28,,,2% - 2%,1.2063642,2.0,1.0
1125,,,,1968-12-01,,1968-12-01,,1.0,3.0,0.0,5.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,5.0,,,,,,,6.0,9677.0,,2019-01-31,,,,,1.0,2.0
1126,,,,1987-01-01,,1987-01-01,,5.0,10.0,1.0,11.0,4.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,6.0,a7fcb6e5,a55475b1,11.0,,,,,,,6.0,4035.468,,2019-01-28,,,,,2.0,6.0
1127,,,,1969-01-01,,1969-01-01,,2.0,2.0,1.0,3.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,3.0,,,,,,,8.0,9878.694,,2019-01-28,,,,,1.0,0.0
1128,,,,1967-07-01,,1967-07-01,,2.0,2.0,0.0,6.0,2.0,a55475b1,717ddd49,a55475b1,3.0,,,,,,,,,,,,,,,,,5.0,b6cabe76,a55475b1,6.0,,,,,,,7.0,9264.4,,2019-01-27,,,,,0.0,4.0
1129,2018-02-16,,,1955-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6827.7666,,,,,6.0,,,,2019-01-28,,,,,,
1130,,,,1963-02-01,,1963-02-01,,2.0,4.0,2.0,5.0,2.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,5.0,,,,,,,1.0,711.0,,2019-01-28,,,4% - 6%,0.5543874,0.0,4.0
1131,2016-10-11,,,1958-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6827.9663,,,,,6.0,,,,2019-01-28,,,,,,
1132,,,,1979-06-01,,1979-06-01,,10.0,12.0,3.0,17.0,7.0,a55475b1,a55475b1,a55475b1,6.0,,,,,,,,,,,,,,,,,9.0,a55475b1,a55475b1,17.0,,,,,,,6.0,4700.4,,2019-01-28,,,,,5.0,6.0
1133,2018-08-03,,,1955-07-01,,1955-07-01,,2.0,2.0,2.0,3.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,3.0,5702.933,,,,,5.0,,,,2019-01-28,,,,,1.0,2.0
1134,,,,1984-04-01,,1984-04-01,,6.0,11.0,2.0,17.0,6.0,a55475b1,a55475b1,a55475b1,8.0,,,,,,,,,,,,,,,,,8.0,a55475b1,a55475b1,17.0,,,,,,,3.0,12300.0,,2019-01-28,,,,,3.0,12.0
1135,,,,1989-03-01,,1989-03-01,,0.0,1.0,0.0,3.0,0.0,a55475b1,717ddd49,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,3.0,,,,,,,2.0,2955.2,,2019-01-28,,,,,0.0,1.0
1136,,,,1980-03-01,,1980-03-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,7.0,3439d993,a55475b1,1.0,,,,,,,12.0,12927.0,,2019-01-28,,,,,7.0,5.0
1137,1997-07-02,,,1946-08-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,13459.633,,,,,6.0,,,,2019-01-28,,,,,,
1139,,,,1977-04-01,,1977-04-01,,0.0,0.0,0.0,5.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,5.0,,,,,,,5.0,3746.4001,,2019-01-28,,,,,3.0,0.0
1140,,,,1976-08-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,4546.8003,,2019-01-28,,,,,,
1141,,,,1993-11-01,,1993-11-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a7fcb6e5,a55475b1,1.0,,,,,,,11.0,14202.655,,2019-01-28,,,,,1.0,1.0
1142,,,,1986-10-01,,1986-10-01,,1.0,4.0,1.0,6.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,6.0,,,,,,,7.0,30869.201,,2019-01-28,,,,,0.0,9.0
1143,2011-06-23,,,1951-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6658.4,,,,,6.0,,,,2019-01-28,,,,,,
1144,,,,1966-11-01,,1966-11-01,,2.0,2.0,1.0,8.0,1.0,a55475b1,6b2ae0fa,a55475b1,7.0,,,,,,,,,,,,,,,,,4.0,3439d993,a55475b1,8.0,,,,,,,9.0,15576.531,,2019-01-28,,,,,5.0,8.0
1145,,,,1981-06-01,,1981-06-01,,1.0,2.0,1.0,4.0,1.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,4.0,,,,,,,6.0,30091.291,,2019-01-28,,,26% - 33%,-1.1668315,1.0,2.0
1146,,,,1986-12-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,4664.0,,2019-01-28,,,,,,
1147,2014-10-27,,,1956-10-01,,1956-10-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,4382.167,,,,,6.0,,,,2019-01-28,,,,,1.0,0.0
1148,,,,1990-01-01,,1990-01-01,,4.0,4.0,2.0,4.0,4.0,a55475b1,6b2ae0fa,a55475b1,4.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,4.0,,,,,,,5.0,14313.4,,2019-01-28,,,,,1.0,0.0
1149,2016-09-17,,,1953-09-01,,1953-09-01,,4.0,4.0,2.0,4.0,4.0,a55475b1,6b2ae0fa,a55475b1,6.0,,,,,,,,,,,,,,,,,2.0,a7fcb6e5,a55475b1,4.0,10104.934,,,,,6.0,,,,2019-01-28,,,,,2.0,0.0
1150,,,,1980-01-01,,1980-01-01,,5.0,7.0,2.0,13.0,4.0,a55475b1,a55475b1,a55475b1,8.0,,,,,,,,,,,,,,,,,10.0,38c061ee,a55475b1,13.0,,,,,,,6.0,11931.14,,2019-01-28,,,,,3.0,10.0
1151,,,,1983-04-01,,1983-04-01,,1.0,1.0,0.0,2.0,1.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a7fcb6e5,a55475b1,2.0,,,,,,,6.0,14645.2,,2019-01-28,,,,,1.0,0.0
1152,2016-11-21,,,1958-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,12818.034,,,,,6.0,,,,2019-01-28,,,,,,
1153,,,,1980-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,3354.52,,2019-01-28,,,,,,
1154,,,,1973-11-01,,1973-11-01,,2.0,2.0,2.0,4.0,2.0,a55475b1,a55475b1,a55475b1,5.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,4.0,,,,,,,8.0,8077.7026,,2019-01-25,,,,,2.0,3.0
1155,,,,1976-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,4405.098,,2019-01-28,,,,,,
1156,,,,1972-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,7.0,5649.0,,2019-01-28,,,,,,
1157,,,,1996-01-01,,1996-01-01,,4.0,4.0,1.0,7.0,2.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,7.0,,,,,,,5.0,6621.6797,,2019-01-28,,,,,2.0,2.0
1158,2005-02-15,,,1952-02-01,,1952-02-01,,0.0,2.0,0.0,2.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a7fcb6e5,a55475b1,2.0,7102.3335,,,,,6.0,,,,2019-01-28,,,,,0.0,2.0
1159,,,,1985-12-01,,1985-12-01,,7.0,7.0,4.0,7.0,6.0,a55475b1,a55475b1,a55475b1,4.0,,,,,,,,,,,,,,,,,5.0,a55475b1,a55475b1,7.0,,,,,,,6.0,9250.956,,2019-01-28,,,67% - 100%,0.0,2.0,2.0
1160,2016-12-15,,,1968-11-01,,1968-11-01,,0.0,0.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,2.0,29976.5,,,,,6.0,,,,2019-01-28,,,2% - 3%,1.0238106,2.0,1.0
1161,,,,1973-12-01,,1973-12-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,6.0,12645.244,,2019-01-28,,,,,2.0,0.0
1162,2005-04-07,,,1947-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7102.3335,,,,,6.0,,,,2019-01-28,,,,,,
1163,2008-11-27,,,1954-12-01,,1954-12-01,,0.0,1.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,b6cabe76,a55475b1,2.0,7102.3335,,,,,9.0,,,,2019-01-28,,,,,0.0,3.0
1164,,,,1964-12-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,2.0,1265.2001,,2019-01-28,,,,,,
1165,2016-07-16,,,1953-07-01,,1953-07-01,,2.0,2.0,2.0,2.0,2.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,2.0,11255.2,,,,,6.0,,,,2019-01-28,,,,,1.0,0.0
1166,2018-01-15,,,1964-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,5932.2,,,,,6.0,,,,2019-01-25,,,,,,
1167,,,,1960-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,16836.4,,2019-01-28,,,,,,
1168,,,,1974-06-01,,1974-06-01,,8.0,11.0,2.0,21.0,4.0,a55475b1,a55475b1,a55475b1,7.0,,,,,,,,,,,,,,,,,9.0,a55475b1,a55475b1,21.0,,,,,,,6.0,19872.8,,2019-01-28,,,,,5.0,8.0
1169,,,,1975-10-01,,1975-10-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,4.0,2849.6,,2019-01-28,,,,,0.0,0.0
1170,,,,1979-09-01,,1979-09-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,1.0,,,,,,,6.0,12111.597,,2019-01-28,,,,,1.0,1.0
1171,,,,1992-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,4342.8003,,2019-01-28,,,,,,
1172,2017-09-25,,,1945-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,8727.101,,,,,6.0,,,,2019-01-28,,,,,,
1173,,,,1979-11-01,,1979-11-01,,0.0,1.0,0.0,4.0,0.0,a55475b1,717ddd49,a55475b1,2.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,4.0,,,,,,,5.0,9713.0,,2019-01-28,,,,,1.0,1.0
